timestamp,safety_switch_available,safety_off,override_available,override_enabled
132417353,1,0,0,0
132437322,1,0,0,0
132457323,1,0,0,0
132477353,1,0,0,0
132497372,1,0,0,0
132521334,1,0,0,0
132545317,1,0,0,0
132569353,1,0,0,0
132593356,1,0,0,0
132617330,1,0,0,0
132641334,1,0,0,0
132661346,1,0,0,0
132685310,1,0,0,0
132705310,1,0,0,0
132729351,1,0,0,0
132750107,1,0,0,0
132770944,1,0,0,0
132790942,1,0,0,0
132810941,1,0,0,0
132830942,1,0,0,0
132854937,1,0,0,0
132874935,1,0,0,0
132898938,1,0,0,0
132923000,1,0,0,0
132943023,1,0,0,0
132963780,1,0,0,0
132987751,1,0,0,0
133008503,1,0,0,0
133032483,1,0,0,0
133052495,1,0,0,0
133072551,1,0,0,0
133092570,1,0,0,0
133116489,1,0,0,0
133140531,1,0,0,0
133164515,1,0,0,0
133184521,1,0,0,0
133208550,1,0,0,0
133228557,1,0,0,0
133248520,1,0,0,0
133270137,1,0,0,0
133294155,1,0,0,0
133318140,1,0,0,0
133342130,1,0,0,0
133362139,1,0,0,0
133382155,1,0,0,0
133406156,1,0,0,0
133430190,1,0,0,0
133450155,1,0,0,0
133474186,1,0,0,0
133498120,1,0,0,0
133518183,1,0,0,0
133542134,1,0,0,0
133562162,1,0,0,0
133586145,1,0,0,0
133610158,1,0,0,0
133630199,1,0,0,0
133654130,1,0,0,0
133678149,1,0,0,0
133698189,1,0,0,0
133718138,1,0,0,0
133738166,1,0,0,0
133758186,1,0,0,0
133778174,1,0,0,0
133798175,1,0,0,0
133822130,1,0,0,0
133846139,1,0,0,0
133870140,1,0,0,0
133894193,1,0,0,0
133914178,1,0,0,0
133934182,1,0,0,0
133954181,1,0,0,0
133978186,1,0,0,0
133998184,1,0,0,0
134022145,1,0,0,0
134042157,1,0,0,0
134062917,1,0,0,0
134082954,1,0,0,0
134103047,1,0,0,0
134126936,1,0,0,0
134150934,1,0,0,0
134170958,1,0,0,0
134194952,1,0,0,0
134214950,1,0,0,0
134238912,1,0,0,0
134258912,1,0,0,0
134278918,1,0,0,0
134302951,1,0,0,0
134322939,1,0,0,0
134342931,1,0,0,0
134366904,1,0,0,0
134386905,1,0,0,0
134410938,1,0,0,0
134432538,1,0,0,0
134456528,1,0,0,0
134476545,1,0,0,0
134500591,1,0,0,0
134524560,1,0,0,0
134548547,1,0,0,0
134568539,1,0,0,0
134592578,1,0,0,0
134612578,1,0,0,0
134636586,1,0,0,0
134656550,1,0,0,0
134676555,1,0,0,0
134696539,1,0,0,0
134720608,1,0,0,0
134740588,1,0,0,0
134760574,1,0,0,0
134780624,1,0,0,0
134804587,1,0,0,0
134828544,1,0,0,0
134852532,1,0,0,0
134872534,1,0,0,0
134892534,1,0,0,0
134916548,1,0,0,0
134940621,1,0,0,0
134960606,1,0,0,0
134984531,1,0,0,0
135004586,1,0,0,0
135028550,1,0,0,0
135053342,1,0,0,0
135074123,1,0,0,0
135098144,1,0,0,0
135118155,1,0,0,0
135138155,1,0,0,0
135158175,1,0,0,0
135182127,1,0,0,0
135202115,1,0,0,0
135222125,1,0,0,0
135242135,1,0,0,0
135266162,1,0,0,0
135290240,1,0,0,0
135314104,1,0,0,0
135334105,1,0,0,0
135355736,1,0,0,0
135375752,1,0,0,0
135399856,1,0,0,0
135423733,1,0,0,0
135447763,1,0,0,0
135471728,1,0,0,0
135491728,1,0,0,0
135511728,1,0,0,0
135531728,1,0,0,0
135555759,1,0,0,0
135575787,1,0,0,0
135595755,1,0,0,0
135619787,1,0,0,0
135643728,1,0,0,0
135667806,1,0,0,0
135691768,1,0,0,0
135712538,1,0,0,0
135732542,1,0,0,0
135756581,1,0,0,0
135780546,1,0,0,0
135804587,1,0,0,0
135824518,1,0,0,0
135844542,1,0,0,0
135868510,1,0,0,0
135888506,1,0,0,0
135908485,1,0,0,0
135930169,1,0,0,0
135950968,1,0,0,0
135974933,1,0,0,0
135994935,1,0,0,0
136018968,1,0,0,0
136039806,1,0,0,0
136063704,1,0,0,0
136083711,1,0,0,0
136107764,1,0,0,0
136127761,1,0,0,0
136151770,1,0,0,0
136171752,1,0,0,0
136195754,1,0,0,0
136215770,1,0,0,0
136239836,1,0,0,0
136260575,1,0,0,0
136284507,1,0,0,0
136308553,1,0,0,0
136328554,1,0,0,0
136348552,1,0,0,0
136372506,1,0,0,0
136392506,1,0,0,0
136412508,1,0,0,0
136432512,1,0,0,0
136452541,1,0,0,0
136472539,1,0,0,0
136492542,1,0,0,0
136516537,1,0,0,0
136537397,1,0,0,0
136558179,1,0,0,0
136582177,1,0,0,0
136606131,1,0,0,0
136630223,1,0,0,0
136650223,1,0,0,0
136674157,1,0,0,0
136698192,1,0,0,0
136718207,1,0,0,0
136742139,1,0,0,0
136766184,1,0,0,0
136790155,1,0,0,0
136810141,1,0,0,0
136834220,1,0,0,0
136854191,1,0,0,0
136878132,1,0,0,0
136902138,1,0,0,0
136922137,1,0,0,0
136946151,1,0,0,0
136966149,1,0,0,0
136986160,1,0,0,0
137010104,1,0,0,0
137030117,1,0,0,0
137054190,1,0,0,0
137078131,1,0,0,0
137098130,1,0,0,0
137122163,1,0,0,0
137146148,1,0,0,0
137170220,1,0,0,0
137194141,1,0,0,0
137218159,1,0,0,0
137238184,1,0,0,0
137258179,1,0,0,0
137282146,1,0,0,0
137302947,1,0,0,0
137322936,1,0,0,0
137346905,1,0,0,0
137366913,1,0,0,0
137390986,1,0,0,0
137414921,1,0,0,0
137438977,1,0,0,0
137462911,1,0,0,0
137486939,1,0,0,0
137506955,1,0,0,0
137526949,1,0,0,0
137550908,1,0,0,0
137572591,1,0,0,0
137596554,1,0,0,0
137620630,1,0,0,0
137644535,1,0,0,0
137668573,1,0,0,0
137688538,1,0,0,0
137708554,1,0,0,0
137732535,1,0,0,0
137752536,1,0,0,0
137776552,1,0,0,0
137800544,1,0,0,0
137820554,1,0,0,0
137840593,1,0,0,0
137861324,1,0,0,0
137885305,1,0,0,0
137905318,1,0,0,0
137929393,1,0,0,0
137949394,1,0,0,0
137973376,1,0,0,0
137993365,1,0,0,0
138017357,1,0,0,0
138041327,1,0,0,0
138061331,1,0,0,0
138081335,1,0,0,0
138101342,1,0,0,0
138125367,1,0,0,0
138145378,1,0,0,0
138169339,1,0,0,0
138193380,1,0,0,0
138217318,1,0,0,0
138241375,1,0,0,0
138265413,1,0,0,0
138285354,1,0,0,0
138305352,1,0,0,0
138329380,1,0,0,0
138353378,1,0,0,0
138377348,1,0,0,0
138397350,1,0,0,0
138417314,1,0,0,0
138441354,1,0,0,0
138461352,1,0,0,0
138481357,1,0,0,0
138505304,1,0,0,0
138529349,1,0,0,0
138549361,1,0,0,0
138569353,1,0,0,0
138589358,1,0,0,0
138613280,1,0,0,0
138637312,1,0,0,0
138661326,1,0,0,0
138681304,1,0,0,0
138705333,1,0,0,0
138725344,1,0,0,0
138745335,1,0,0,0
138769354,1,0,0,0
138793320,1,0,0,0
138817340,1,0,0,0
138837421,1,0,0,0
138861317,1,0,0,0
138885356,1,0,0,0
138905350,1,0,0,0
138929311,1,0,0,0
138949311,1,0,0,0
138970976,1,0,0,0
138990913,1,0,0,0
139011730,1,0,0,0
139035736,1,0,0,0
139055747,1,0,0,0
139079818,1,0,0,0
139099811,1,0,0,0
139123734,1,0,0,0
139147774,1,0,0,0
139167769,1,0,0,0
139187775,1,0,0,0
139207823,1,0,0,0
139231749,1,0,0,0
139255775,1,0,0,0
139279818,1,0,0,0
139303813,1,0,0,0
139327746,1,0,0,0
139347735,1,0,0,0
139371768,1,0,0,0
139391735,1,0,0,0
139415741,1,0,0,0
139435741,1,0,0,0
139459781,1,0,0,0
139479789,1,0,0,0
139503728,1,0,0,0
139523727,1,0,0,0
139543737,1,0,0,0
139567684,1,0,0,0
139587680,1,0,0,0
139611704,1,0,0,0
139631704,1,0,0,0
139651707,1,0,0,0
139671708,1,0,0,0
139695705,1,0,0,0
139719829,1,0,0,0
139739798,1,0,0,0
139759776,1,0,0,0
139783723,1,0,0,0
139807790,1,0,0,0
139831712,1,0,0,0
139855751,1,0,0,0
139875766,1,0,0,0
139899756,1,0,0,0
139919762,1,0,0,0
139943712,1,0,0,0
139963727,1,0,0,0
139983736,1,0,0,0
140003740,1,0,0,0
140023756,1,0,0,0
140047751,1,0,0,0
140071719,1,0,0,0
140095724,1,0,0,0
140115714,1,0,0,0
140137403,1,0,0,0
140157439,1,0,0,0
140177406,1,0,0,0
140201336,1,0,0,0
140221335,1,0,0,0
140246178,1,0,0,0
140270134,1,0,0,0
140290132,1,0,0,0
140314137,1,0,0,0
140338145,1,0,0,0
140362183,1,0,0,0
140386175,1,0,0,0
140406936,1,0,0,0
140428539,1,0,0,0
140448532,1,0,0,0
140472541,1,0,0,0
140492554,1,0,0,0
140516575,1,0,0,0
140536542,1,0,0,0
140556568,1,0,0,0
140576536,1,0,0,0
140600599,1,0,0,0
140620559,1,0,0,0
140644575,1,0,0,0
140668580,1,0,0,0
140688558,1,0,0,0
140712536,1,0,0,0
140732536,1,0,0,0
140752520,1,0,0,0
140772524,1,0,0,0
140796565,1,0,0,0
140820582,1,0,0,0
140844535,1,0,0,0
140868512,1,0,0,0
140892525,1,0,0,0
140912529,1,0,0,0
140936582,1,0,0,0
140960626,1,0,0,0
140984572,1,0,0,0
141008537,1,0,0,0
141028533,1,0,0,0
141048534,1,0,0,0
141072584,1,0,0,0
141092582,1,0,0,0
141112566,1,0,0,0
141136531,1,0,0,0
141156538,1,0,0,0
141176538,1,0,0,0
141196540,1,0,0,0
141220603,1,0,0,0
141244534,1,0,0,0
141264534,1,0,0,0
141288561,1,0,0,0
141312559,1,0,0,0
141332540,1,0,0,0
141353322,1,0,0,0
141377281,1,0,0,0
141397301,1,0,0,0
141421338,1,0,0,0
141441346,1,0,0,0
141465304,1,0,0,0
141489342,1,0,0,0
141509327,1,0,0,0
141529361,1,0,0,0
141553303,1,0,0,0
141577330,1,0,0,0
141597339,1,0,0,0
141617346,1,0,0,0
141637365,1,0,0,0
141657399,1,0,0,0
141681304,1,0,0,0
141705351,1,0,0,0
141729325,1,0,0,0
141749325,1,0,0,0
141769304,1,0,0,0
141793372,1,0,0,0
141813362,1,0,0,0
141837346,1,0,0,0
141861325,1,0,0,0
141881343,1,0,0,0
141905337,1,0,0,0
141925373,1,0,0,0
141946127,1,0,0,0
141966961,1,0,0,0
141986935,1,0,0,0
142010937,1,0,0,0
142034966,1,0,0,0
142058974,1,0,0,0
142082931,1,0,0,0
142106943,1,0,0,0
142127808,1,0,0,0
142147778,1,0,0,0
142171749,1,0,0,0
142191790,1,0,0,0
142211822,1,0,0,0
142235745,1,0,0,0
142255730,1,0,0,0
142279787,1,0,0,0
142299779,1,0,0,0
142319748,1,0,0,0
142339777,1,0,0,0
142359748,1,0,0,0
142383703,1,0,0,0
142403705,1,0,0,0
142427703,1,0,0,0
142451811,1,0,0,0
142472546,1,0,0,0
142496510,1,0,0,0
142516507,1,0,0,0
142540583,1,0,0,0
142562145,1,0,0,0
142586159,1,0,0,0
142606120,1,0,0,0
142626114,1,0,0,0
142650164,1,0,0,0
142670123,1,0,0,0
142690149,1,0,0,0
142710104,1,0,0,0
142734225,1,0,0,0
142754178,1,0,0,0
142778181,1,0,0,0
142802165,1,0,0,0
142826146,1,0,0,0
142850183,1,0,0,0
142870928,1,0,0,0
142894935,1,0,0,0
142918973,1,0,0,0
142938944,1,0,0,0
142963016,1,0,0,0
142983004,1,0,0,0
143003001,1,0,0,0
143022947,1,0,0,0
143046968,1,0,0,0
143070977,1,0,0,0
143094935,1,0,0,0
143118976,1,0,0,0
143142880,1,0,0,0
143162892,1,0,0,0
143186946,1,0,0,0
143210915,1,0,0,0
143230880,1,0,0,0
143254918,1,0,0,0
143274920,1,0,0,0
143298908,1,0,0,0
143322919,1,0,0,0
143346948,1,0,0,0
143370905,1,0,0,0
143390903,1,0,0,0
143414943,1,0,0,0
143438904,1,0,0,0
143458916,1,0,0,0
143482912,1,0,0,0
143502957,1,0,0,0
143522937,1,0,0,0
143542939,1,0,0,0
143566904,1,0,0,0
143586914,1,0,0,0
143606904,1,0,0,0
143630944,1,0,0,0
143654954,1,0,0,0
143678912,1,0,0,0
143700507,1,0,0,0
143724559,1,0,0,0
143744574,1,0,0,0
143768533,1,0,0,0
143788538,1,0,0,0
143812561,1,0,0,0
143836569,1,0,0,0
143856571,1,0,0,0
143876577,1,0,0,0
143900607,1,0,0,0
143924534,1,0,0,0
143948547,1,0,0,0
143972577,1,0,0,0
143992575,1,0,0,0
144012583,1,0,0,0
144032548,1,0,0,0
144052551,1,0,0,0
144076543,1,0,0,0
144100561,1,0,0,0
144120559,1,0,0,0
144140598,1,0,0,0
144160613,1,0,0,0
144184537,1,0,0,0
144208573,1,0,0,0
144232551,1,0,0,0
144256578,1,0,0,0
144280582,1,0,0,0
144300631,1,0,0,0
144324518,1,0,0,0
144344537,1,0,0,0
144364555,1,0,0,0
144385326,1,0,0,0
144409333,1,0,0,0
144429402,1,0,0,0
144453304,1,0,0,0
144473310,1,0,0,0
144493310,1,0,0,0
144513375,1,0,0,0
144533404,1,0,0,0
144557311,1,0,0,0
144581340,1,0,0,0
144601307,1,0,0,0
144621345,1,0,0,0
144645376,1,0,0,0
144669323,1,0,0,0
144689322,1,0,0,0
144713385,1,0,0,0
144737323,1,0,0,0
144761351,1,0,0,0
144781353,1,0,0,0
144805351,1,0,0,0
144825334,1,0,0,0
144849321,1,0,0,0
144869329,1,0,0,0
144889352,1,0,0,0
144909352,1,0,0,0
145143735,1,0,0,0
145167707,1,0,0,0
145187707,1,0,0,0
145211744,1,0,0,0
145235704,1,0,0,0
145255730,1,0,0,0
145279806,1,0,0,0
145303727,1,0,0,0
145323731,1,0,0,0
145343730,1,0,0,0
145367735,1,0,0,0
145391818,1,0,0,0
145411746,1,0,0,0
145435787,1,0,0,0
145456509,1,0,0,0
145476518,1,0,0,0
145500588,1,0,0,0
145522116,1,0,0,0
145542144,1,0,0,0
145566134,1,0,0,0
145586135,1,0,0,0
145610123,1,0,0,0
145634209,1,0,0,0
145654214,1,0,0,0
145674178,1,0,0,0
145694153,1,0,0,0
145718176,1,0,0,0
145742172,1,0,0,0
145766145,1,0,0,0
145790223,1,0,0,0
145814141,1,0,0,0
145838173,1,0,0,0
145862178,1,0,0,0
145886173,1,0,0,0
145910228,1,0,0,0
145934138,1,0,0,0
145954134,1,0,0,0
145974145,1,0,0,0
145998174,1,0,0,0
146022137,1,0,0,0
146046181,1,0,0,0
146066175,1,0,0,0
146086174,1,0,0,0
146106155,1,0,0,0
146126152,1,0,0,0
146146149,1,0,0,0
146170104,1,0,0,0
146190110,1,0,0,0
146210118,1,0,0,0
146234190,1,0,0,0
146254181,1,0,0,0
146278144,1,0,0,0
146302180,1,0,0,0
146322181,1,0,0,0
146346188,1,0,0,0
146370149,1,0,0,0
146390172,1,0,0,0
146410934,1,0,0,0
146434930,1,0,0,0
146454940,1,0,0,0
146474943,1,0,0,0
146494950,1,0,0,0
146514957,1,0,0,0
146538911,1,0,0,0
146558924,1,0,0,0
146582992,1,0,0,0
146606926,1,0,0,0
146627704,1,0,0,0
146648573,1,0,0,0
146668552,1,0,0,0
146692591,1,0,0,0
146712616,1,0,0,0
146736559,1,0,0,0
146760558,1,0,0,0
146780561,1,0,0,0
146800575,1,0,0,0
146820584,1,0,0,0
146844542,1,0,0,0
146864558,1,0,0,0
146888543,1,0,0,0
146912545,1,0,0,0
146932542,1,0,0,0
146956543,1,0,0,0
146976539,1,0,0,0
147000576,1,0,0,0
147020570,1,0,0,0
147044546,1,0,0,0
147068608,1,0,0,0
147088542,1,0,0,0
147112511,1,0,0,0
147132552,1,0,0,0
147156532,1,0,0,0
147180585,1,0,0,0
147200562,1,0,0,0
147224541,1,0,0,0
147248538,1,0,0,0
147268539,1,0,0,0
147288543,1,0,0,0
147312531,1,0,0,0
147336547,1,0,0,0
147356538,1,0,0,0
147380565,1,0,0,0
147404616,1,0,0,0
147424584,1,0,0,0
147448573,1,0,0,0
147472578,1,0,0,0
147492570,1,0,0,0
147516537,1,0,0,0
147536537,1,0,0,0
147556531,1,0,0,0
147576536,1,0,0,0
147600635,1,0,0,0
147624550,1,0,0,0
147644533,1,0,0,0
147668555,1,0,0,0
147688581,1,0,0,0
147712548,1,0,0,0
147736539,1,0,0,0
147756529,1,0,0,0
147776511,1,0,0,0
147796518,1,0,0,0
147820580,1,0,0,0
147844492,1,0,0,0
147864531,1,0,0,0
147888530,1,0,0,0
147908528,1,0,0,0
147932509,1,0,0,0
147956554,1,0,0,0
147980515,1,0,0,0
148004547,1,0,0,0
148024553,1,0,0,0
148044556,1,0,0,0
148064548,1,0,0,0
148084547,1,0,0,0
148104536,1,0,0,0
148124551,1,0,0,0
148144584,1,0,0,0
148164583,1,0,0,0
148188539,1,0,0,0
148208535,1,0,0,0
148228531,1,0,0,0
148248551,1,0,0,0
148268596,1,0,0,0
148292583,1,0,0,0
148316519,1,0,0,0
148340602,1,0,0,0
148360608,1,0,0,0
148384510,1,0,0,0
148408517,1,0,0,0
148429342,1,0,0,0
148450138,1,0,0,0
148470139,1,0,0,0
148490179,1,0,0,0
148514139,1,0,0,0
148534138,1,0,0,0
148558195,1,0,0,0
148582168,1,0,0,0
148606139,1,0,0,0
148630171,1,0,0,0
148654154,1,0,0,0
148674145,1,0,0,0
148698202,1,0,0,0
148718172,1,0,0,0
148738166,1,0,0,0
148762189,1,0,0,0
148782177,1,0,0,0
148806138,1,0,0,0
148830239,1,0,0,0
148850284,1,0,0,0
148874147,1,0,0,0
148894139,1,0,0,0
148914120,1,0,0,0
148938172,1,0,0,0
148962121,1,0,0,0
148982934,1,0,0,0
149006971,1,0,0,0
149026966,1,0,0,0
149046955,1,0,0,0
149070946,1,0,0,0
149095015,1,0,0,0
149118948,1,0,0,0
149142904,1,0,0,0
149162912,1,0,0,0
149182945,1,0,0,0
149206964,1,0,0,0
149230904,1,0,0,0
149250912,1,0,0,0
149270931,1,0,0,0
149290950,1,0,0,0
149314914,1,0,0,0
149334954,1,0,0,0
149358917,1,0,0,0
149382976,1,0,0,0
149406929,1,0,0,0
149430980,1,0,0,0
149454912,1,0,0,0
149478938,1,0,0,0
149503774,1,0,0,0
149524586,1,0,0,0
149544574,1,0,0,0
149564574,1,0,0,0
149588575,1,0,0,0
149612617,1,0,0,0
149636536,1,0,0,0
149660591,1,0,0,0
149684537,1,0,0,0
149704544,1,0,0,0
149724548,1,0,0,0
149744544,1,0,0,0
149764534,1,0,0,0
149788562,1,0,0,0
149812534,1,0,0,0
149836537,1,0,0,0
149856540,1,0,0,0
149876534,1,0,0,0
149896509,1,0,0,0
149920578,1,0,0,0
149940557,1,0,0,0
149960558,1,0,0,0
149980561,1,0,0,0
150000572,1,0,0,0
150024557,1,0,0,0
150048545,1,0,0,0
150068533,1,0,0,0
150092589,1,0,0,0
150116624,1,0,0,0
150140551,1,0,0,0
150161331,1,0,0,0
150185345,1,0,0,0
150209328,1,0,0,0
150229338,1,0,0,0
150249337,1,0,0,0
150273345,1,0,0,0
150293325,1,0,0,0
150317319,1,0,0,0
150341346,1,0,0,0
150365399,1,0,0,0
150389311,1,0,0,0
150413347,1,0,0,0
150433349,1,0,0,0
150453338,1,0,0,0
150473340,1,0,0,0
150497294,1,0,0,0
150521330,1,0,0,0
150541322,1,0,0,0
150561339,1,0,0,0
150585305,1,0,0,0
150605303,1,0,0,0
150629327,1,0,0,0
150649334,1,0,0,0
150673326,1,0,0,0
150693311,1,0,0,0
150717353,1,0,0,0
150737356,1,0,0,0
150761352,1,0,0,0
150785319,1,0,0,0
150809356,1,0,0,0
150829378,1,0,0,0
150850972,1,0,0,0
150870947,1,0,0,0
150894907,1,0,0,0
150918920,1,0,0,0
150939817,1,0,0,0
150963738,1,0,0,0
150987731,1,0,0,0
151007764,1,0,0,0
151027783,1,0,0,0
151047798,1,0,0,0
151067784,1,0,0,0
151091758,1,0,0,0
151111754,1,0,0,0
151132583,1,0,0,0
151156524,1,0,0,0
151180551,1,0,0,0
151200553,1,0,0,0
151224519,1,0,0,0
151244515,1,0,0,0
151268553,1,0,0,0
151288534,1,0,0,0
151308539,1,0,0,0
151328527,1,0,0,0
151348559,1,0,0,0
151372508,1,0,0,0
151396487,1,0,0,0
151416547,1,0,0,0
151437342,1,0,0,0
151458192,1,0,0,0
151478188,1,0,0,0
151502153,1,0,0,0
151526141,1,0,0,0
151546146,1,0,0,0
151570165,1,0,0,0
151590173,1,0,0,0
151610164,1,0,0,0
151630131,1,0,0,0
151654130,1,0,0,0
151674913,1,0,0,0
151695711,1,0,0,0
151715751,1,0,0,0
151735760,1,0,0,0
151755757,1,0,0,0
151779851,1,0,0,0
151803724,1,0,0,0
151827768,1,0,0,0
151847768,1,0,0,0
151871734,1,0,0,0
151891767,1,0,0,0
151915714,1,0,0,0
151935728,1,0,0,0
151955746,1,0,0,0
151979769,1,0,0,0
152003762,1,0,0,0
152025328,1,0,0,0
152049333,1,0,0,0
152069334,1,0,0,0
152093334,1,0,0,0
152117336,1,0,0,0
152137327,1,0,0,0
152157335,1,0,0,0
152177361,1,0,0,0
152201342,1,0,0,0
152221353,1,0,0,0
152245345,1,0,0,0
152265363,1,0,0,0
152289336,1,0,0,0
152309338,1,0,0,0
152333361,1,0,0,0
152357446,1,0,0,0
152381335,1,0,0,0
152405374,1,0,0,0
152425374,1,0,0,0
152445368,1,0,0,0
152469328,1,0,0,0
152489331,1,0,0,0
152513347,1,0,0,0
152538132,1,0,0,0
152562122,1,0,0,0
152586213,1,0,0,0
152610149,1,0,0,0
152630119,1,0,0,0
152654141,1,0,0,0
152674135,1,0,0,0
152694147,1,0,0,0
152714158,1,0,0,0
152738151,1,0,0,0
152758152,1,0,0,0
152782158,1,0,0,0
152802161,1,0,0,0
152826119,1,0,0,0
152850150,1,0,0,0
152874115,1,0,0,0
152898154,1,0,0,0
152922115,1,0,0,0
152942144,1,0,0,0
152966137,1,0,0,0
152990930,1,0,0,0
153011769,1,0,0,0
153035769,1,0,0,0
153055737,1,0,0,0
153079828,1,0,0,0
153099823,1,0,0,0
153123867,1,0,0,0
153147787,1,0,0,0
153167787,1,0,0,0
153191762,1,0,0,0
153215728,1,0,0,0
153235734,1,0,0,0
153259815,1,0,0,0
153283728,1,0,0,0
153304541,1,0,0,0
153324532,1,0,0,0
153344534,1,0,0,0
153368610,1,0,0,0
153389287,1,0,0,0
153413311,1,0,0,0
153437311,1,0,0,0
153461358,1,0,0,0
153481350,1,0,0,0
153505320,1,0,0,0
153529354,1,0,0,0
153549349,1,0,0,0
153569348,1,0,0,0
153589337,1,0,0,0
153613307,1,0,0,0
153637350,1,0,0,0
153661304,1,0,0,0
153685315,1,0,0,0
153705334,1,0,0,0
153729392,1,0,0,0
153753339,1,0,0,0
153773337,1,0,0,0
153793359,1,0,0,0
153813377,1,0,0,0
153834928,1,0,0,0
153858980,1,0,0,0
153882972,1,0,0,0
153906967,1,0,0,0
153930929,1,0,0,0
153954928,1,0,0,0
153974934,1,0,0,0
153994934,1,0,0,0
154014943,1,0,0,0
154035729,1,0,0,0
154055727,1,0,0,0
154075728,1,0,0,0
154095802,1,0,0,0
154119779,1,0,0,0
154139773,1,0,0,0
154163728,1,0,0,0
154187792,1,0,0,0
154211771,1,0,0,0
154231741,1,0,0,0
154251719,1,0,0,0
154271729,1,0,0,0
154295777,1,0,0,0
154319802,1,0,0,0
154343781,1,0,0,0
154367737,1,0,0,0
154391764,1,0,0,0
154411741,1,0,0,0
154431753,1,0,0,0
154455711,1,0,0,0
154475715,1,0,0,0
154495711,1,0,0,0
154515712,1,0,0,0
154535711,1,0,0,0
154559792,1,0,0,0
154579816,1,0,0,0
154603707,1,0,0,0
154627717,1,0,0,0
154647704,1,0,0,0
154667762,1,0,0,0
154691812,1,0,0,0
154715733,1,0,0,0
154739827,1,0,0,0
154763709,1,0,0,0
154787778,1,0,0,0
154811721,1,0,0,0
154833344,1,0,0,0
154857373,1,0,0,0
154877376,1,0,0,0
154901355,1,0,0,0
154921393,1,0,0,0
154945304,1,0,0,0
154965337,1,0,0,0
154989367,1,0,0,0
155013327,1,0,0,0
155033332,1,0,0,0
155057344,1,0,0,0
155081331,1,0,0,0
155101328,1,0,0,0
155125339,1,0,0,0
155149369,1,0,0,0
155169349,1,0,0,0
155193372,1,0,0,0
155213379,1,0,0,0
155234120,1,0,0,0
155254138,1,0,0,0
155278152,1,0,0,0
155298156,1,0,0,0
155318949,1,0,0,0
155342918,1,0,0,0
155362918,1,0,0,0
155386961,1,0,0,0
155406930,1,0,0,0
155426938,1,0,0,0
155450914,1,0,0,0
155474921,1,0,0,0
155498945,1,0,0,0
155520574,1,0,0,0
155540575,1,0,0,0
155560625,1,0,0,0
155584536,1,0,0,0
155608548,1,0,0,0
155628547,1,0,0,0
155652541,1,0,0,0
155672532,1,0,0,0
155692529,1,0,0,0
155712533,1,0,0,0
155736571,1,0,0,0
155760560,1,0,0,0
155780531,1,0,0,0
155804584,1,0,0,0
155824552,1,0,0,0
155844567,1,0,0,0
155864555,1,0,0,0
155888571,1,0,0,0
155908541,1,0,0,0
155928547,1,0,0,0
155952586,1,0,0,0
155972612,1,0,0,0
155992582,1,0,0,0
156016567,1,0,0,0
156036570,1,0,0,0
156056574,1,0,0,0
156077280,1,0,0,0
156097281,1,0,0,0
156121325,1,0,0,0
156141326,1,0,0,0
156165339,1,0,0,0
156189339,1,0,0,0
156209305,1,0,0,0
156229307,1,0,0,0
156249309,1,0,0,0
156269319,1,0,0,0
156293314,1,0,0,0
156317303,1,0,0,0
156341343,1,0,0,0
156361362,1,0,0,0
156381307,1,0,0,0
156405303,1,0,0,0
156429358,1,0,0,0
156453342,1,0,0,0
156473347,1,0,0,0
156497373,1,0,0,0
156521372,1,0,0,0
156541310,1,0,0,0
156565331,1,0,0,0
156585371,1,0,0,0
156609370,1,0,0,0
156629369,1,0,0,0
156653304,1,0,0,0
156673308,1,0,0,0
156697306,1,0,0,0
156721303,1,0,0,0
156742162,1,0,0,0
156762936,1,0,0,0
156786984,1,0,0,0
156810939,1,0,0,0
156830938,1,0,0,0
156854935,1,0,0,0
156874956,1,0,0,0
156894935,1,0,0,0
156914956,1,0,0,0
156938942,1,0,0,0
156962936,1,0,0,0
156982939,1,0,0,0
157002935,1,0,0,0
157026950,1,0,0,0
157046994,1,0,0,0
157070951,1,0,0,0
157090942,1,0,0,0
157110941,1,0,0,0
157130941,1,0,0,0
157154988,1,0,0,0
157178947,1,0,0,0
157198942,1,0,0,0
157222943,1,0,0,0
157246904,1,0,0,0
157267746,1,0,0,0
157287735,1,0,0,0
157311764,1,0,0,0
157331748,1,0,0,0
157351752,1,0,0,0
157371763,1,0,0,0
157395713,1,0,0,0
157415717,1,0,0,0
157435714,1,0,0,0
157459821,1,0,0,0
157483712,1,0,0,0
157507748,1,0,0,0
157527761,1,0,0,0
157551756,1,0,0,0
157575713,1,0,0,0
157599813,1,0,0,0
157619805,1,0,0,0
157643712,1,0,0,0
157667767,1,0,0,0
157687771,1,0,0,0
157711706,1,0,0,0
157731707,1,0,0,0
157755749,1,0,0,0
157775699,1,0,0,0
157795710,1,0,0,0
157815707,1,0,0,0
157835759,1,0,0,0
157855760,1,0,0,0
157880597,1,0,0,0
157901360,1,0,0,0
157925347,1,0,0,0
157946139,1,0,0,0
157966133,1,0,0,0
157990231,1,0,0,0
158014131,1,0,0,0
158034109,1,0,0,0
158054126,1,0,0,0
158078147,1,0,0,0
158098151,1,0,0,0
158118229,1,0,0,0
158142114,1,0,0,0
158166140,1,0,0,0
158186186,1,0,0,0
158210166,1,0,0,0
158230150,1,0,0,0
158250138,1,0,0,0
158274216,1,0,0,0
158294187,1,0,0,0
